Capacity_exp,DVD_ETI_exp,ICA_exp,CCCT_exp
0.3786802923366195,0.4852703979544185,0.2055934724105394,0.5407138059704583
0.427068706469521,0.44762356120520597,0.2588540558899961,0.5315565157355384
0.3973341177757675,0.4673244239379096,0.22290591288248143,0.4984039891024602
0.3799588332321438,0.4914645142895044,0.2047965700893089,0.553614951570324
0.3680686422844739,0.5001936925878393,0.20435230015856998,0.5290502140943097
0.36827516489765244,0.5041611529955756,0.20386897951886018,0.5184265206962433
0.36232505404105514,0.5094980647153253,0.20566997022456945,0.511003406792439
0.3558608147945963,0.5215389088429769,0.19404597389099965,0.5106365299468401
0.3378382615887809,0.5346070830068838,0.17727762894549143,0.5048266803663468
0.33817235110689436,0.5556088237336841,0.16061223175166392,0.49762330609316463
0.332755223156516,0.55575881416938,0.17096103489843356,0.48723674377889775
0.33242096056538073,0.5541397791889738,0.17344789149839102,0.4786746277193814
0.3265451756835039,0.5611082699148101,0.16851058843486405,0.4785321834362144
0.4988754619024711,0.5208615686348518,0.30016774298672694,0.47791989386244577
0.4453355974982918,0.44369428843607095,0.3122552411122629,0.5087949682937245
0.40939237153158553,0.4583625270437685,0.28078744743009937,0.5546802470911414
0.3915516003230163,0.48560896421640126,0.25761125385511896,0.5329969697463249
0.3735513880495794,0.5071876688951312,0.2320974927387034,0.5160113171430867
0.36204331050511523,0.5239202440302037,0.22594951168164729,0.5017166468505321
0.35046552269394987,0.5349570368461253,0.21217302711524244,0.49221870497718545
0.33807331300927573,0.5466330876041445,0.20439052574125866,0.4865206575956896
0.3324359957865733,0.5538821511969485,0.20178348315689215,0.47827793695404985
0.32621189470574546,0.5670284289546118,0.18749703453225225,0.4711653847141273
0.3146753861627342,0.5749175254008071,0.17989230385462743,0.4649668499578602
0.30879233034421777,0.582536199972098,0.17875036408078723,0.45992029193348516
0.3025110518273006,0.5906237757719317,0.16534741055009541,0.4551928532721743
0.30275264957690434,0.5612916699524289,0.1893943018978175,0.44712680771043173
0.33854901018788125,0.5504530759833625,0.2227945834920618,0.43907787754705424
0.3150688974877498,0.56494898397901,0.20282765689288942,0.47633257869149465
0.2963037015637132,0.5807766588785979,0.1834029235618638,0.45910068519564967
0.29030882345890735,0.601335685714979,0.1847957367562013,0.44963725017384554
0.28484798698704,0.6150517148038549,0.1646098835429373,0.4379651005985144
0.27378410896776556,0.6111578518569503,0.16191109014906244,0.43186594557468955
0.27306953205588125,0.6213375040632511,0.16277516236493997,0.4318444132993271
0.2671510393236419,0.6383208043484053,0.16372752679085031,0.42609916054492114
0.2609354397890897,0.6481853874782723,0.14206080141658456,0.4169634025853637
0.2494138271812451,0.6439180211553881,0.14299163180826582,0.4128054650019089
0.2550002795636411,0.6479269438594405,0.14355156058267785,0.41360768028656697
0.24950299833718537,0.6589359790617519,0.13559652936793357,0.410748028485544
0.24326153343683504,0.6715437675271138,0.13143622809414196,0.4046444565847216
0.2376398131968925,0.6824705908940705,0.12427501144886385,0.39851962846334915
0.23173433846230906,0.6772795660224017,0.12733598579127672,0.3961513542282902
0.22625797142188453,0.6710300801870823,0.13267955463209205,0.39416320746982236
0.261301429059913,0.5842986717667447,0.18234118770287,0.3967512213355035
0.28510828865758087,0.6213683107795975,0.18602153947632163,0.4256331800216924
0.25512850528279446,0.6419022744052962,0.15714858843221008,0.43017980278092094
0.2432702909603412,0.6656809542067796,0.1415389251044557,0.41058846880401184
0.2308478185739269,0.6819419713911875,0.1299770175344294,0.3980624816941153
0.22537809601236572,0.6920252691608989,0.12679573210352613,0.3912127336355397
0.21961129209994512,0.7020979705859037,0.12103546571270393,0.3853076451447893
0.20781075346070788,0.7104619370650317,0.1157163471069838,0.3803041516711392
0.20126272135503745,0.7219537542941986,0.10963583762937452,0.3754000379299312
0.19524479441531,0.726637775018247,0.10444796591171124,0.3693654797321937
0.19030827798780597,0.7357866111960142,0.10622608914947457,0.3657337026210576
0.1899070731387399,0.7427186885693693,0.10057724165734681,0.36372374753241504
0.18358101296442533,0.7497686295977248,0.09752261517218239,0.3589532443203785
0.18954122257741898,0.6962141250173873,0.11599062883400708,0.3537427097374746
0.2196373398136189,0.706639815357547,0.12785806639134298,0.3580386747270991
0.1953383023695802,0.7294185442087595,0.11280185549626459,0.39208423867809494
0.17730792063645182,0.7428094172834107,0.105387452190741,0.3653196204025486
0.1717465263312822,0.7600912724580281,0.09776697151551154,0.35750395655559786
0.16629002937218518,0.7547382833678458,0.10383578521941234,0.3510942398678912
0.16609665946830404,0.7568575661953886,0.10411752334765985,0.35470890158066226
0.15392555432395444,0.7704837248401146,0.09547958728804762,0.3509435139403539
0.14229380067384007,0.7880850034376007,0.08730811460079946,0.3442102610125856
0.1422424799422166,0.8032293318545254,0.08228754711891897,0.33651495706381473
0.1363764070080829,0.7960613320054266,0.09032519744115144,0.33183058295322887
0.13647921973311,0.8022446207453882,0.08508028412297976,0.33435841686982
0.12472286892687505,0.8157226732344542,0.07405968917122284,0.3303901289424423
0.11834005461113926,0.8356105923620593,0.06713141756982152,0.3247914612933886
0.11280698793317419,0.8441285439214883,0.06492996733754701,0.3169757974464377
0.11277462051107445,0.8372352813618448,0.07421237144036087,0.3169970536669879
0.1069394269369355,0.8401477143242464,0.06919937759049918,0.3192830635679698
0.11300614913959078,0.7930187119434654,0.08291208778369866,0.3158196798923607
0.15426383970505209,0.7820559806977812,0.10839620479066064,0.30028717982127656
0.12446905658436956,0.8035480542037505,0.0832914554294713,0.3470654959366112
0.1068131388883375,0.8321298543077497,0.07328782110548242,0.33149434819179957
0.08882614345890602,0.8509413872184574,0.06631235086703548,0.3204562965204119
0.08314671998682611,0.8690232333482608,0.05663849887785569,0.31429696154749703
0.07705041701187058,0.8846617053668135,0.05109247835616144,0.309297608896032
0.06498365941239524,0.8939736564452369,0.04295519585461433,0.3031598061984795
0.05875951587448009,0.9087560895171071,0.039484776298016735,0.300705678916783
0.05340245737457807,0.9209677786327806,0.03498428831218669,0.2955986648885056
0.04171442264826113,0.9275137687974859,0.029399867902543772,0.29279919303657254
0.035575988965577454,0.9381735999004615,0.026515750927653167,0.2898746683546498
0.029327039587920625,0.9505683129875433,0.01848139769332938,0.28674310256347263
0.02356948172982972,0.9655572733807346,0.011761302997115045,0.28332692426077355
0.0,0.9708907422703047,0.0010298916836583084,0.2796780317512724
0.012004983473721373,0.9880778483000339,0.0016964649636966337,0.2775386069556427
0.005648388440988893,1.0,0.0032788530614774017,0.27401890809831636
0.02400010170491661,0.8689182015283593,0.029198958885977757,0.27194849700577145
0.036138633225133346,0.9384897408087344,0.0,0.2844656503616732
