Capacity,DVD_ETI,ICA,CCCT
0.8218876079953857,0.09071786611713875,0.8248651705332871,0.8235006099332772
0.8130628555774803,0.09646121711801164,0.8168567090515209,0.8156965916726627
0.8040289830705177,0.10250228094122907,0.808744704771114,0.8078281890891077
0.7947584472496849,0.10865718387204053,0.8003967649586868,0.7997215955173375
0.7852475590356905,0.1149150715624271,0.7918024858410002,0.7913637428140856
0.7755115079444248,0.1214243355100942,0.7830599070836027,0.7828853247631214
0.7655422044130819,0.12814552662069426,0.7741378929443266,0.7742460855738433
0.7558927137976688,0.13492000494427578,0.764819111251054,0.765657051389961
0.7466194447300486,0.14175010176718864,0.7550904785740655,0.7571530734823056
0.7374561137193271,0.1486837944881201,0.7450298981918737,0.7486055285486477
0.7285623764389799,0.15568100058300044,0.7345754818029248,0.7400784447776332
0.7196221356746435,0.16287117258025283,0.7238725635661518,0.7314802114762058
0.7106217515550594,0.1702583510313111,0.7129220743754819,0.722803410449357
0.7018641516282459,0.17774350179749987,0.7015940166515615,0.7141523149747203
0.693291341894054,0.18535323372016155,0.6899134940512199,0.7055106541490361
0.6844970316153064,0.193151165748601,0.6779972352462829,0.6966765968646483
0.6754907398554413,0.20113140564862975,0.6658351206291293,0.687649020479972
0.6664362293260581,0.2092814059736621,0.6533831346581067,0.6785169641200944
0.6572390574632394,0.21761559876399467,0.6406648998479993,0.6692315428267905
0.6482271846986452,0.226069838622399,0.6275695803868357,0.6599411603680281
0.639426916653164,0.23464196048002534,0.6140864182535337,0.6506581562568673
0.6306020580085963,0.2433755377835918,0.6002860803448021,0.6412697222852917
0.6218310255422512,0.2522564767914256,0.5861396759525571,0.631810698052468
0.6127424603132262,0.261446124847024,0.5718330398764501,0.6221855494898018
0.6032777631322225,0.2709651845639603,0.5573881668774057,0.6123732116627116
0.5936716667852973,0.2807278863915341,0.5426931696431474,0.6024445265244879
0.5838142651801862,0.290781856929814,0.5277999172228922,0.5923695547418776
0.5738698976378319,0.3010455784538155,0.5126119684593274,0.5821785460763732
0.5638559990238523,0.3115146970131307,0.49711858017722094,0.5718764576498017
0.5535924559094522,0.32227344127476265,0.481412367712701,0.5614210258654763
0.5431117528114079,0.3333073037328166,0.4654720484432929,0.5508178426465338
0.5327761518542439,0.3444885747248432,0.44913052250278307,0.5401812807217814
0.5225917059904702,0.35581928048635636,0.4323839580923764,0.5295146650429288
0.5124040997475949,0.3673535844636024,0.4152971887402783,0.5187659055764996
0.5023040955113895,0.37906169743442186,0.39782681259933117,0.5079639026550246
0.49203267356804814,0.39104367302972837,0.380091658785777,0.49703063836889044
0.48157189402933304,0.40330811894868884,0.3620972298584735,0.4859600944609794
0.47112576953208424,0.4157822894566176,0.3437468875888065,0.4748149947226666
0.46063652675526195,0.4284903242747258,0.3250651862062572,0.4635777900223426
0.4508412768251842,0.44011590966400715,0.3084514884430207,0.45300207190459013
0.4418393899961577,0.4505172968236128,0.2941398916994539,0.44317273176916794
0.4332457614591309,0.4603286501412999,0.2810243854476328,0.4337252133633455
0.4252817015755303,0.4691659755957936,0.26979935549934814,0.42488116132788833
0.417575024596416,0.4777678454259335,0.2590653458948973,0.4162244467842725
0.41011009995964115,0.48616278947720115,0.2487746118293578,0.4077402093685671
0.4032777109962364,0.493630342670723,0.24026141391623773,0.39984033214653364
0.3970148615578234,0.5003022976180516,0.23327492407502048,0.3924521090492978
0.3907185768958095,0.5071528121832797,0.22612486055960251,0.3850113342887087
0.3843998508660281,0.5141563758491566,0.2188665626088682,0.3775334132519762
0.3783206366145864,0.5209121036696935,0.2121825034881487,0.3702542141402905
0.37234199331562845,0.5276437255830658,0.20568843286997351,0.3630450643713988
0.3669391645826113,0.533561217716263,0.20078229034990763,0.3563640097782777
0.3621558706625349,0.5385971462012763,0.19758295733831152,0.35025173669511733
0.357650403456182,0.543314800218165,0.195105098072394,0.34438344446138597
0.35353955197370074,0.54752220409903,0.1936898681031247,0.3388715763682102
0.3493874822855863,0.5520939804154389,0.19165515648182435,0.33321683667785507
0.3451220235432962,0.5571656985861376,0.1887512431763822,0.327342650773673
0.34104023375259657,0.5621761663296776,0.18603718459789034,0.32157259100922475
0.3370145463959615,0.5673816456547404,0.18302303245667484,0.3157612925318111
0.33322997698630574,0.5723910538105397,0.18048316101278178,0.3101334021813327
0.3297128888979109,0.5771589803863042,0.17850367161614838,0.3047164526093366
0.3262595838874732,0.5821069320296528,0.1762660429776635,0.29927082905878144
0.32291020323328096,0.5871543932801595,0.17392998655451294,0.29384394993812674
0.32012760612063296,0.5914362147239022,0.17311891801339693,0.28893459346268985
0.31792635662951724,0.5949336675953905,0.17386519938706244,0.28455514204743904
0.31611220686523495,0.5980100203614184,0.17549330356780046,0.2804980318513562
0.3148052564586662,0.6004454013311982,0.17841525173684414,0.27689116609310566
0.3136881018337254,0.602850745027063,0.1814773683675279,0.2733851746247501
0.3127427066293262,0.6052646565795968,0.1846077374463466,0.2699593427470435
0.312229804484139,0.607198404316383,0.18872655118458492,0.26689596522838877
0.31208236452927124,0.6087850969926605,0.1935825856663628,0.26412008779058854
0.3109120837297363,0.6113702665082791,0.19656626371649108,0.2607372829983678
0.3086101995751007,0.6150328983115904,0.19752071881800384,0.25669103447842606
0.3057824198559209,0.6192344458540893,0.19749500015209992,0.25234970480648455
0.30203623083751696,0.6243483852521601,0.19576346463855013,0.24746443155382308
0.2982356631209872,0.6294808887020285,0.194052813304173,0.24262053483590507
0.2944108296911458,0.6346054031601958,0.1924142092832905,0.23783714074379977
0.2897750808887087,0.6405046654460168,0.1893312335037488,0.2325980905611935
0.28448912846561,0.6470103505419285,0.18512834524209565,0.22701403594979866
0.2794618318039886,0.6533285012423616,0.18135678374347936,0.22163062495233454
0.27465894512341504,0.6594999135678639,0.17793791112521956,0.2164231059812879
0.2697340792487642,0.6658087069171288,0.17431325578504767,0.21119370451323122
0.2648945901253687,0.6720767585444092,0.17083089662534637,0.2060662194071438
0.2593740049713159,0.679001652305333,0.16613091521163917,0.2005688771601751
0.2531128725106426,0.6866352412725725,0.1601114538733422,0.19466706310288412
0.2466508245498966,0.6944959034672107,0.15371189332215635,0.18869003950989638
0.23980386148873528,0.7027512811883634,0.14660506698395165,0.18252520716607842
0.2336109819153021,0.7103110783991975,0.1409043780943167,0.1768842308732149
0.2282229494671355,0.7170258581277301,0.13689980049822123,0.1718669876130256
0.22300900617171865,0.7235384301770728,0.13334336937179572,0.16705222662084357
0.2182734323751987,0.7295313579056951,0.13085026898265673,0.1626481610229371
0.2135297886444321,0.7355329356467494,0.12839706310398322,0.15831443439595969
0.2087314051855372,0.7415900823147876,0.12589225866826614,0.15402109849115408
0.20439217805018758,0.7471562788338121,0.12439457387163916,0.15012414662458232
0.20041582213678483,0.7523357394137352,0.12370178635318124,0.14655716895678644
0.1958403778837849,0.7581006283834396,0.12192567129256444,0.1426811192003306
0.19065403681532486,0.7644591798630483,0.11904954785225118,0.13849090596819508
0.18526007339867614,0.7710078561403825,0.11585696374548823,0.13425389019754033
0.17941877724498786,0.7779875315147702,0.11187966319497067,0.12981223016056564
0.1738284083952682,0.7846838605976305,0.10850375413533539,0.1256356710898151
0.16853679529796392,0.7910477847454312,0.10582405129749962,0.12175736570398797
0.16299868142449772,0.7976327009511545,0.10276570458329562,0.11781437977854746
0.15737022049096283,0.8042781296008289,0.09963974385384043,0.11391287744344378
0.1519955993055825,0.8107352788265764,0.09667719826128408,0.11003820186330043
0.14684843242279813,0.8170401147424692,0.09378185153633527,0.10614902982114746
0.1418782651734532,0.823194485224957,0.09106714296528737,0.1023284918337124
0.13716866421530297,0.829141866367001,0.0885690391859578,0.09856234552243064
0.1323911450514256,0.8351568211330733,0.08589791509714532,0.09477333690719127
0.1275441789582397,0.8412375464580931,0.08306159943818693,0.09096682803316519
0.12286456320786102,0.84719824628663,0.08028115851655104,0.08716663925541522
0.118287426648137,0.8530932474568713,0.07747608489814832,0.08335593750868596
0.11376498464772267,0.8588982583630735,0.07487344163504081,0.0796800272430446
0.10932172757143602,0.8645895205427363,0.0725131058901714,0.07615119828171402
0.10493898920378422,0.870213904887901,0.0702296596003098,0.07268668948715358
0.1006124169472677,0.8757583651796849,0.06808886059571727,0.069325009210197
0.09644032295661029,0.8811808570763278,0.06602325016429518,0.06598866835297398
0.0924262305090091,0.8864816776313864,0.06401878418003847,0.06266898477845259
0.0885211813199095,0.8916677451884512,0.06216619235379588,0.059436758469390845
0.0847495449677151,0.8967275378181825,0.06045089061661984,0.0562743427159717
0.08068266757698911,0.9020335014654285,0.05832206937763683,0.053061575528524106
0.07627674368708702,0.9076193570971656,0.05573954022603244,0.04979550063962144
0.07175369594262213,0.9132989131962901,0.05295423889454403,0.046520480387598234
0.06699216614061142,0.9191762657394642,0.04981377115304494,0.043204849517524874
0.062230150718144826,0.92503591219884,0.046656819748660525,0.03993413467185505
0.05748321891310728,0.9308643205572753,0.04349992822777908,0.036711397587922245
0.052524738670143505,0.9368610601978692,0.04003876764886859,0.033466236395503425
0.04740149361044275,0.9429832445659807,0.03633951841283885,0.030215704490143033
0.042435023064532056,0.948965091852507,0.032748786428184136,0.02701434104816927
0.03762219833180137,0.9548101888492664,0.029255318306191515,0.02385786252199837
0.03283716084639328,0.960619357182184,0.025732927563724244,0.020730907974200692
0.028157590934870892,0.9663284330775969,0.022262556327358643,0.01764554876979243
0.023333191180174382,0.9721471793414693,0.0185556576661173,0.014550065944615165
0.018347024868569376,0.978089061651497,0.014592752304630535,0.011441511283228204
0.013386392191796461,0.9839977068411124,0.010581172984893543,0.008354864184754045
0.008394218617339941,0.9899206354219952,0.006453869096767022,0.005278079603981942
0.003907254637035703,0.9952799534853687,0.002896915717382531,0.002482864265969944
0.0,1.0,0.0,0.0
